time [сек];Mz;epsilon;omega;alpha;Iт;delta_р.в.;Mzp;V;Lp
5.327;-3.552713678800501e-15;0.0;-0.0002432415792545757;3.9996794075984536;38.8;-5.279577139108843;0;0;0
5.328;0.0;-5.1469756292051195e-14;-0.00024324157925462717;3.9996791643568743;38.8;-5.279576818029959;0;0;0
5.329;0.0;0.0;-0.00024324157925462717;3.999678921115295;38.8;-5.279576496951074;0;0;0
5.33;0.0;0.0;-0.00024324157925462717;3.9996786778737157;38.8;-5.279576175872189;0;0;0
5.331;0.0;0.0;-0.00024324157925462717;3.9996784346321363;38.8;-5.279575854793304;0;0;0
5.332;0.0;0.0;-0.00024324157925462717;3.999678191390557;38.8;-5.27957553371442;0;0;0
5.333;0.0;0.0;-0.00024324157925462717;3.9996779481489777;38.8;-5.279575212635535;0;0;0
5.334;0.0;0.0;-0.00024324157925462717;3.9996777049073984;38.8;-5.279574891556651;0;0;0
5.335;0.0;0.0;-0.00024324157925462717;3.999677461665819;38.8;-5.279574570477766;0;0;0
5.336;0.0;0.0;-0.00024324157925462717;3.9996772184242397;38.8;-5.27957424939888;0;0;0
5.337;0.0;0.0;-0.00024324157925462717;3.9996769751826604;38.8;-5.279573928319996;0;0;0
5.338;0.0;0.0;-0.00024324157925462717;3.999676731941081;38.8;-5.279573607241112;0;0;0
5.339;0.0;0.0;-0.00024324157925462717;3.9996764886995018;38.8;-5.279573286162227;0;0;0
5.34;0.0;0.0;-0.00024324157925462717;3.9996762454579224;38.8;-5.279572965083342;0;0;0
5.341;0.0;0.0;-0.00024324157925462717;3.999676002216343;38.8;-5.279572644004458;0;0;0
5.342;0.0;0.0;-0.00024324157925462717;3.999675758974764;38.8;-5.279572322925572;0;0;0
5.343;0.0;0.0;-0.00024324157925462717;3.9996755157331845;38.8;-5.279572001846688;0;0;0
5.344;0.0;0.0;-0.00024324157925462717;3.999675272491605;38.8;-5.279571680767804;0;0;0
5.345;0.0;0.0;-0.00024324157925462717;3.999675029250026;38.8;-5.279571359688918;0;0;0
5.346;0.0;0.0;-0.00024324157925462717;3.9996747860084465;38.8;-5.279571038610034;0;0;0
5.347;0.0;0.0;-0.00024324157925462717;3.999674542766867;38.8;-5.279570717531149;0;0;0
5.348;0.0;0.0;-0.00024324157925462717;3.999674299525288;38.8;-5.2795703964522644;0;0;0
5.349;0.0;0.0;-0.00024324157925462717;3.9996740562837085;38.8;-5.27957007537338;0;0;0
5.35;0.0;0.0;-0.00024324157925462717;3.999673813042129;38.8;-5.279569754294496;0;0;0
5.351;0.0;0.0;-0.00024324157925462717;3.99967356980055;38.8;-5.2795694332156105;0;0;0
5.352;0.0;0.0;-0.00024324157925462717;3.9996733265589706;38.8;-5.279569112136725;0;0;0
5.353;0.0;0.0;-0.00024324157925462717;3.9996730833173912;38.8;-5.279568791057841;0;0;0
5.354;1.7763568394002505e-15;0.0;-0.00024324157925462717;3.999672840075812;38.8;-5.2795684699789565;0;0;0
5.355;0.0;2.5734878146025597e-14;-0.00024324157925460145;3.9996725968342326;38.8;-5.279568148900072;0;0;0
5.356;0.0;0.0;-0.00024324157925460145;3.9996723535926533;38.8;-5.279567827821187;0;0;0
5.357;0.0;0.0;-0.00024324157925460145;3.999672110351074;38.8;-5.2795675067423025;0;0;0
5.358;0.0;0.0;-0.00024324157925460145;3.9996718671094946;38.8;-5.279567185663417;0;0;0
5.359;0.0;0.0;-0.00024324157925460145;3.9996716238679153;38.8;-5.279566864584533;0;0;0
5.36;0.0;0.0;-0.00024324157925460145;3.999671380626336;38.8;-5.2795665435056485;0;0;0
5.361;0.0;0.0;-0.00024324157925460145;3.9996711373847567;38.8;-5.279566222426763;0;0;0
5.362;0.0;0.0;-0.00024324157925460145;3.9996708941431773;38.8;-5.279565901347879;0;0;0
5.363;0.0;0.0;-0.00024324157925460145;3.999670650901598;38.8;-5.279565580268994;0;0;0
5.364;0.0;0.0;-0.00024324157925460145;3.9996704076600187;38.8;-5.279565259190109;0;0;0
5.365;3.552713678800501e-15;0.0;-0.00024324157925460145;3.9996701644184394;38.8;-5.279564938111225;0;0;0
5.366;0.0;5.1469756292051195e-14;-0.00024324157925454998;3.99966992117686;38.8;-5.27956461703234;0;0;0
5.367;0.0;0.0;-0.00024324157925454998;3.9996696779352807;38.8;-5.279564295953455;0;0;0
5.368;0.0;0.0;-0.00024324157925454998;3.9996694346937014;38.8;-5.27956397487457;0;0;0
5.369;0.0;0.0;-0.00024324157925454998;3.999669191452122;38.8;-5.279563653795686;0;0;0
5.37;3.552713678800501e-15;0.0;-0.00024324157925454998;3.9996689482105428;38.8;-5.279563332716801;0;0;0
5.371;0.0;5.1469756292051195e-14;-0.0002432415792544985;3.9996687049689634;38.8;-5.279563011637917;0;0;0
5.372;0.0;0.0;-0.0002432415792544985;3.999668461727384;38.8;-5.279562690559032;0;0;0
5.373;0.0;0.0;-0.0002432415792544985;3.999668218485805;38.8;-5.279562369480147;0;0;0
5.374;0.0;0.0;-0.0002432415792544985;3.9996679752442255;38.8;-5.279562048401262;0;0;0
5.375;0.0;0.0;-0.0002432415792544985;3.999667732002646;38.8;-5.279561727322378;0;0;0
5.376;0.0;0.0;-0.0002432415792544985;3.999667488761067;38.8;-5.279561406243493;0;0;0
5.377;0.0;0.0;-0.0002432415792544985;3.9996672455194875;38.8;-5.279561085164608;0;0;0
5.378;0.0;0.0;-0.0002432415792544985;3.999667002277908;38.8;-5.279560764085724;0;0;0
5.379;0.0;0.0;-0.0002432415792544985;3.999666759036329;38.8;-5.279560443006838;0;0;0
5.38;0.0;0.0;-0.0002432415792544985;3.9996665157947495;38.8;-5.279560121927954;0;0;0
5.381;0.0;0.0;-0.0002432415792544985;3.99966627255317;38.8;-5.27955980084907;0;0;0
5.382;0.0;0.0;-0.0002432415792544985;3.999666029311591;38.8;-5.279559479770184;0;0;0
5.383;0.0;0.0;-0.0002432415792544985;3.9996657860700116;38.8;-5.2795591586913;0;0;0
5.384;0.0;0.0;-0.0002432415792544985;3.9996655428284322;38.8;-5.279558837612415;0;0;0
5.385;0.0;0.0;-0.0002432415792544985;3.999665299586853;38.8;-5.27955851653353;0;0;0
5.386;1.7763568394002505e-15;0.0;-0.0002432415792544985;3.9996650563452736;38.8;-5.279558195454646;0;0;0
5.387;3.552713678800501e-15;2.5734878146025597e-14;-0.00024324157925447278;3.9996648131036943;38.8;-5.279557874375762;0;0;0
5.388;0.0;5.1469756292051195e-14;-0.0002432415792544213;3.999664569862115;38.8;-5.279557553296876;0;0;0
5.389;0.0;0.0;-0.0002432415792544213;3.9996643266205356;38.8;-5.279557232217991;0;0;0
5.39;0.0;0.0;-0.0002432415792544213;3.9996640833789563;38.8;-5.279556911139107;0;0;0
5.391;3.552713678800501e-15;0.0;-0.0002432415792544213;3.999663840137377;38.8;-5.279556590060222;0;0;0
5.392;1.7763568394002505e-15;5.1469756292051195e-14;-0.00024324157925436984;3.9996635968957976;38.8;-5.279556268981338;0;0;0
5.393;0.0;2.5734878146025597e-14;-0.00024324157925434411;3.9996633536542183;38.8;-5.279555947902453;0;0;0
5.394;0.0;0.0;-0.00024324157925434411;3.999663110412639;38.8;-5.279555626823568;0;0;0
5.395;0.0;0.0;-0.00024324157925434411;3.9996628671710597;38.8;-5.279555305744683;0;0;0
5.396;0.0;0.0;-0.00024324157925434411;3.9996626239294804;38.8;-5.279554984665799;0;0;0
5.397;0.0;0.0;-0.00024324157925434411;3.999662380687901;38.8;-5.279554663586914;0;0;0
5.398;0.0;0.0;-0.00024324157925434411;3.9996621374463217;38.8;-5.279554342508029;0;0;0
5.399;0.0;0.0;-0.00024324157925434411;3.9996618942047424;38.8;-5.279554021429145;0;0;0
5.4;0.0;0.0;-0.00024324157925434411;3.999661650963163;38.8;-5.2795537003502595;0;0;0
5.401;0.0;0.0;-0.00024324157925434411;3.9996614077215837;38.8;-5.279553379271375;0;0;0
5.402;3.552713678800501e-15;0.0;-0.00024324157925434411;3.9996611644800044;38.8;-5.279553058192491;0;0;0
5.403;0.0;5.1469756292051195e-14;-0.00024324157925429264;3.999660921238425;38.8;-5.279552737113606;0;0;0
5.404;0.0;0.0;-0.00024324157925429264;3.9996606779968458;38.8;-5.279552416034721;0;0;0
5.405;0.0;0.0;-0.00024324157925429264;3.9996604347552664;38.8;-5.279552094955836;0;0;0
5.406;0.0;0.0;-0.00024324157925429264;3.999660191513687;38.8;-5.2795517738769515;0;0;0
5.407;-3.552713678800501e-15;0.0;-0.00024324157925429264;3.999659948272108;38.8;-5.279551452798066;0;0;0
5.408;5.329070518200751e-15;-5.1469756292051195e-14;-0.00024324157925434411;3.9996597050305285;38.8;-5.279551131719183;0;0;0
5.409;0.0;7.720463443807678e-14;-0.00024324157925426692;3.999659461788949;38.8;-5.2795508106402975;0;0;0
5.41;0.0;0.0;-0.00024324157925426692;3.99965921854737;38.8;-5.279550489561413;0;0;0
5.411;0.0;0.0;-0.00024324157925426692;3.9996589753057905;38.8;-5.279550168482528;0;0;0
5.412;-3.552713678800501e-15;0.0;-0.00024324157925426692;3.999658732064211;38.8;-5.279549847403643;0;0;0
5.413;3.552713678800501e-15;-5.1469756292051195e-14;-0.0002432415792543184;3.999658488822632;38.8;-5.279549526324759;0;0;0
5.414;0.0;5.1469756292051195e-14;-0.00024324157925426692;3.9996582455810525;38.8;-5.279549205245874;0;0;0
5.415;0.0;0.0;-0.00024324157925426692;3.999658002339473;38.8;-5.2795488841669895;0;0;0
5.416;0.0;0.0;-0.00024324157925426692;3.999657759097894;38.8;-5.279548563088104;0;0;0
5.417;0.0;0.0;-0.00024324157925426692;3.9996575158563146;38.8;-5.27954824200922;0;0;0
5.418;-3.552713678800501e-15;0.0;-0.00024324157925426692;3.9996572726147352;38.8;-5.279547920930335;0;0;0
5.419;0.0;-5.1469756292051195e-14;-0.0002432415792543184;3.999657029373156;38.8;-5.27954759985145;0;0;0
5.42;0.0;0.0;-0.0002432415792543184;3.9996567861315766;38.8;-5.279547278772566;0;0;0
5.421;0.0;0.0;-0.0002432415792543184;3.9996565428899973;38.8;-5.279546957693681;0;0;0
5.422;0.0;0.0;-0.0002432415792543184;3.999656299648418;38.8;-5.279546636614796;0;0;0
5.423;0.0;0.0;-0.0002432415792543184;3.9996560564068386;38.8;-5.279546315535911;0;0;0
5.424;3.552713678800501e-15;0.0;-0.0002432415792543184;3.9996558131652593;38.8;-5.2795459944570275;0;0;0
5.425;0.0;5.1469756292051195e-14;-0.00024324157925426692;3.99965556992368;38.8;-5.279545673378142;0;0;0
5.426;0.0;0.0;-0.00024324157925426692;3.9996553266821007;38.8;-5.279545352299258;0;0;0
5.427;0.0;0.0;-0.00024324157925426692;3.9996550834405213;38.8;-5.279545031220373;0;0;0
5.428;-5.329070518200751e-15;0.0;-0.00024324157925426692;3.999654840198942;38.8;-5.279544710141487;0;0;0
5.429;0.0;-7.720463443807678e-14;-0.00024324157925434411;3.9996545969573627;38.8;-5.279544389062603;0;0;0
5.43;0.0;0.0;-0.00024324157925434411;3.9996543537157834;38.8;-5.279544067983719;0;0;0
5.431;0.0;0.0;-0.00024324157925434411;3.999654110474204;38.8;-5.279543746904834;0;0;0
5.432;0.0;0.0;-0.00024324157925434411;3.9996538672326247;38.8;-5.279543425825949;0;0;0
5.433;0.0;0.0;-0.00024324157925434411;3.9996536239910454;38.8;-5.279543104747065;0;0;0
5.434;-3.552713678800501e-15;0.0;-0.00024324157925434411;3.999653380749466;38.8;-5.279542783668179;0;0;0
5.435;0.0;-5.1469756292051195e-14;-0.0002432415792543956;3.9996531375078868;38.8;-5.279542462589295;0;0;0
5.436;0.0;0.0;-0.0002432415792543956;3.9996528942663074;38.8;-5.279542141510411;0;0;0
5.437;0.0;0.0;-0.0002432415792543956;3.999652651024728;38.8;-5.279541820431525;0;0;0
5.438;0.0;0.0;-0.0002432415792543956;3.999652407783149;38.8;-5.279541499352641;0;0;0
5.439;0.0;0.0;-0.0002432415792543956;3.9996521645415695;38.8;-5.279541178273756;0;0;0
5.44;0.0;0.0;-0.0002432415792543956;3.99965192129999;38.8;-5.279540857194871;0;0;0
5.441;0.0;0.0;-0.0002432415792543956;3.999651678058411;38.8;-5.279540536115987;0;0;0
5.442;0.0;0.0;-0.0002432415792543956;3.9996514348168315;38.8;-5.279540215037102;0;0;0
5.443;0.0;0.0;-0.0002432415792543956;3.999651191575252;38.8;-5.279539893958217;0;0;0
5.444;0.0;0.0;-0.0002432415792543956;3.999650948333673;38.8;-5.279539572879332;0;0;0
5.445;0.0;0.0;-0.0002432415792543956;3.9996507050920935;38.8;-5.279539251800448;0;0;0
5.446;0.0;0.0;-0.0002432415792543956;3.999650461850514;38.8;-5.279538930721563;0;0;0
5.447;0.0;0.0;-0.0002432415792543956;3.999650218608935;38.8;-5.279538609642679;0;0;0
5.448;0.0;0.0;-0.0002432415792543956;3.9996499753673556;38.8;-5.279538288563794;0;0;0
5.449;0.0;0.0;-0.0002432415792543956;3.9996497321257762;38.8;-5.279537967484909;0;0;0
5.45;-7.105427357601002e-15;0.0;-0.0002432415792543956;3.999649488884197;38.8;-5.279537646406024;0;0;0
5.451;0.0;-1.0293951258410239e-13;-0.00024324157925449853;3.9996492456426176;38.8;-5.27953732532714;0;0;0
5.452;0.0;0.0;-0.00024324157925449853;3.9996490024010383;38.8;-5.2795370042482554;0;0;0
5.453;0.0;0.0;-0.00024324157925449853;3.999648759159459;38.8;-5.27953668316937;0;0;0
5.454;0.0;0.0;-0.00024324157925449853;3.9996485159178796;38.8;-5.279536362090486;0;0;0
5.455;0.0;0.0;-0.00024324157925449853;3.9996482726763003;38.8;-5.279536041011601;0;0;0
5.456;-1.7763568394002505e-15;0.0;-0.00024324157925449853;3.999648029434721;38.8;-5.279535719932716;0;0;0
5.457;0.0;-2.5734878146025597e-14;-0.00024324157925452425;3.9996477861931417;38.8;-5.279535398853832;0;0;0
5.458;0.0;0.0;-0.00024324157925452425;3.9996475429515623;38.8;-5.279535077774947;0;0;0
5.459;0.0;0.0;-0.00024324157925452425;3.999647299709983;38.8;-5.279534756696062;0;0;0
5.46;0.0;0.0;-0.00024324157925452425;3.9996470564684037;38.8;-5.279534435617177;0;0;0
5.461;0.0;0.0;-0.00024324157925452425;3.9996468132268244;38.8;-5.279534114538293;0;0;0
5.462;0.0;0.0;-0.00024324157925452425;3.999646569985245;38.8;-5.279533793459408;0;0;0
5.463;0.0;0.0;-0.00024324157925452425;3.9996463267436657;38.8;-5.279533472380524;0;0;0
5.464;0.0;0.0;-0.00024324157925452425;3.9996460835020864;38.8;-5.279533151301639;0;0;0
5.465;0.0;0.0;-0.00024324157925452425;3.999645840260507;38.8;-5.279532830222753;0;0;0
5.466;0.0;0.0;-0.00024324157925452425;3.9996455970189277;38.8;-5.279532509143869;0;0;0
5.467;0.0;0.0;-0.00024324157925452425;3.9996453537773484;38.8;-5.279532188064985;0;0;0
5.468;0.0;0.0;-0.00024324157925452425;3.999645110535769;38.8;-5.2795318669861;0;0;0
5.469;0.0;0.0;-0.00024324157925452425;3.9996448672941898;38.8;-5.279531545907215;0;0;0
5.47;0.0;0.0;-0.00024324157925452425;3.9996446240526105;38.8;-5.279531224828331;0;0;0
5.471;0.0;0.0;-0.00024324157925452425;3.999644380811031;38.8;-5.279530903749445;0;0;0
5.472;0.0;0.0;-0.00024324157925452425;3.999644137569452;38.8;-5.279530582670561;0;0;0
5.473;0.0;0.0;-0.00024324157925452425;3.9996438943278725;38.8;-5.279530261591677;0;0;0
5.474;0.0;0.0;-0.00024324157925452425;3.999643651086293;38.8;-5.279529940512791;0;0;0
5.475;0.0;0.0;-0.00024324157925452425;3.999643407844714;38.8;-5.279529619433907;0;0;0
5.476;0.0;0.0;-0.00024324157925452425;3.9996431646031345;38.8;-5.279529298355022;0;0;0
5.477;0.0;0.0;-0.00024324157925452425;3.999642921361555;38.8;-5.279528977276137;0;0;0
5.478;0.0;0.0;-0.00024324157925452425;3.999642678119976;38.8;-5.279528656197253;0;0;0
5.479;0.0;0.0;-0.00024324157925452425;3.9996424348783965;38.8;-5.279528335118368;0;0;0
5.48;0.0;0.0;-0.00024324157925452425;3.9996421916368172;38.8;-5.279528014039483;0;0;0
5.481;0.0;0.0;-0.00024324157925452425;3.999641948395238;38.8;-5.279527692960598;0;0;0
5.482;0.0;0.0;-0.00024324157925452425;3.9996417051536586;38.8;-5.279527371881714;0;0;0
5.483;0.0;0.0;-0.00024324157925452425;3.9996414619120793;38.8;-5.279527050802829;0;0;0
5.484;0.0;0.0;-0.00024324157925452425;3.9996412186705;38.8;-5.279526729723945;0;0;0
5.485;0.0;0.0;-0.00024324157925452425;3.9996409754289206;38.8;-5.27952640864506;0;0;0
5.486;0.0;0.0;-0.00024324157925452425;3.9996407321873413;38.8;-5.279526087566175;0;0;0
5.487;0.0;0.0;-0.00024324157925452425;3.999640488945762;38.8;-5.27952576648729;0;0;0
5.488;1.7763568394002505e-15;0.0;-0.00024324157925452425;3.9996402457041826;38.8;-5.279525445408406;0;0;0
5.489;0.0;2.5734878146025597e-14;-0.00024324157925449853;3.9996400024626033;38.8;-5.279525124329521;0;0;0
5.49;0.0;0.0;-0.00024324157925449853;3.999639759221024;38.8;-5.279524803250636;0;0;0
5.491;0.0;0.0;-0.00024324157925449853;3.9996395159794447;38.8;-5.279524482171752;0;0;0
5.492;0.0;0.0;-0.00024324157925449853;3.9996392727378653;38.8;-5.2795241610928665;0;0;0
5.493;0.0;0.0;-0.00024324157925449853;3.999639029496286;38.8;-5.279523840013982;0;0;0
5.494;0.0;0.0;-0.00024324157925449853;3.9996387862547067;38.8;-5.279523518935098;0;0;0
5.495;0.0;0.0;-0.00024324157925449853;3.9996385430131274;38.8;-5.2795231978562125;0;0;0
5.496;0.0;0.0;-0.00024324157925449853;3.999638299771548;38.8;-5.279522876777328;0;0;0
5.497;0.0;0.0;-0.00024324157925449853;3.9996380565299687;38.8;-5.279522555698443;0;0;0
5.498;0.0;0.0;-0.00024324157925449853;3.9996378132883894;38.8;-5.2795222346195585;0;0;0
5.499;0.0;0.0;-0.00024324157925449853;3.99963757004681;38.8;-5.279521913540674;0;0;0
5.5;0.0;0.0;-0.00024324157925449853;3.9996373268052308;38.8;-5.27952159246179;0;0;0
5.501;0.0;0.0;-0.00024324157925449853;3.9996370835636514;38.8;-5.2795212713829045;0;0;0
5.502;0.0;0.0;-0.00024324157925449853;3.999636840322072;38.8;-5.279520950304019;0;0;0
5.503;0.0;0.0;-0.00024324157925449853;3.999636597080493;38.8;-5.279520629225135;0;0;0
5.504;0.0;0.0;-0.00024324157925449853;3.9996363538389135;38.8;-5.2795203081462505;0;0;0
5.505;0.0;0.0;-0.00024324157925449853;3.999636110597334;38.8;-5.279519987067366;0;0;0
5.506;0.0;0.0;-0.00024324157925449853;3.999635867355755;38.8;-5.279519665988481;0;0;0
5.507;0.0;0.0;-0.00024324157925449853;3.9996356241141755;38.8;-5.2795193449095965;0;0;0
5.508;0.0;0.0;-0.00024324157925449853;3.999635380872596;38.8;-5.279519023830711;0;0;0
5.509;0.0;0.0;-0.00024324157925449853;3.999635137631017;38.8;-5.279518702751827;0;0;0
5.51;3.552713678800501e-15;0.0;-0.00024324157925449853;3.9996348943894375;38.8;-5.2795183816729425;0;0;0
5.511;0.0;5.1469756292051195e-14;-0.00024324157925444706;3.999634651147858;38.8;-5.279518060594057;0;0;0
5.512;0.0;0.0;-0.00024324157925444706;3.999634407906279;38.8;-5.279517739515173;0;0;0
5.513;0.0;0.0;-0.00024324157925444706;3.9996341646646996;38.8;-5.279517418436288;0;0;0
5.514;0.0;0.0;-0.00024324157925444706;3.9996339214231202;38.8;-5.279517097357403;0;0;0
5.515;3.552713678800501e-15;0.0;-0.00024324157925444706;3.999633678181541;38.8;-5.279516776278519;0;0;0
5.516;0.0;5.1469756292051195e-14;-0.0002432415792543956;3.9996334349399616;38.8;-5.2795164551996345;0;0;0
5.517;0.0;0.0;-0.0002432415792543956;3.9996331916983823;38.8;-5.279516134120749;0;0;0
5.518;0.0;0.0;-0.0002432415792543956;3.999632948456803;38.8;-5.279515813041864;0;0;0
5.519;0.0;0.0;-0.0002432415792543956;3.9996327052152236;38.8;-5.27951549196298;0;0;0
5.52;0.0;0.0;-0.0002432415792543956;3.9996324619736443;38.8;-5.279515170884095;0;0;0
5.521;0.0;0.0;-0.0002432415792543956;3.999632218732065;38.8;-5.279514849805211;0;0;0
5.522;0.0;0.0;-0.0002432415792543956;3.9996319754904857;38.8;-5.279514528726326;0;0;0
5.523;0.0;0.0;-0.0002432415792543956;3.9996317322489063;38.8;-5.279514207647441;0;0;0
5.524;0.0;0.0;-0.0002432415792543956;3.999631489007327;38.8;-5.279513886568556;0;0;0
5.525;3.552713678800501e-15;0.0;-0.0002432415792543956;3.9996312457657477;38.8;-5.279513565489672;0;0;0
5.526;1.7763568394002505e-15;5.1469756292051195e-14;-0.00024324157925434411;3.9996310025241684;38.8;-5.279513244410787;0;0;0
5.527;0.0;2.5734878146025597e-14;-0.0002432415792543184;3.999630759282589;38.8;-5.279512923331902;0;0;0
5.528;0.0;0.0;-0.0002432415792543184;3.9996305160410097;38.8;-5.279512602253018;0;0;0
5.529;0.0;0.0;-0.0002432415792543184;3.9996302727994304;38.8;-5.279512281174132;0;0;0
5.53;0.0;0.0;-0.0002432415792543184;3.999630029557851;38.8;-5.279511960095248;0;0;0
5.531;1.7763568394002505e-15;0.0;-0.0002432415792543184;3.9996297863162718;38.8;-5.279511639016364;0;0;0
5.532;0.0;2.5734878146025597e-14;-0.00024324157925429267;3.9996295430746924;38.8;-5.279511317937478;0;0;0
5.533;0.0;0.0;-0.00024324157925429267;3.999629299833113;38.8;-5.279510996858594;0;0;0
5.534;0.0;0.0;-0.00024324157925429267;3.999629056591534;38.8;-5.279510675779709;0;0;0
5.535;0.0;0.0;-0.00024324157925429267;3.9996288133499545;38.8;-5.279510354700824;0;0;0
5.536;0.0;0.0;-0.00024324157925429267;3.999628570108375;38.8;-5.27951003362194;0;0;0
5.537;3.552713678800501e-15;0.0;-0.00024324157925429267;3.999628326866796;38.8;-5.279509712543056;0;0;0
5.538;0.0;5.1469756292051195e-14;-0.0002432415792542412;3.9996280836252165;38.8;-5.27950939146417;0;0;0
5.539;0.0;0.0;-0.0002432415792542412;3.999627840383637;38.8;-5.279509070385286;0;0;0
5.54;0.0;0.0;-0.0002432415792542412;3.999627597142058;38.8;-5.279508749306401;0;0;0
5.541;0.0;0.0;-0.0002432415792542412;3.9996273539004785;38.8;-5.2795084282275155;0;0;0
5.542;0.0;0.0;-0.0002432415792542412;3.999627110658899;38.8;-5.279508107148632;0;0;0
5.543;0.0;0.0;-0.0002432415792542412;3.99962686741732;38.8;-5.279507786069747;0;0;0
5.544;0.0;0.0;-0.0002432415792542412;3.9996266241757406;38.8;-5.279507464990862;0;0;0
5.545;0.0;0.0;-0.0002432415792542412;3.9996263809341612;38.8;-5.279507143911977;0;0;0
5.546;0.0;0.0;-0.0002432415792542412;3.999626137692582;38.8;-5.279506822833093;0;0;0
5.547;3.552713678800501e-15;0.0;-0.0002432415792542412;3.9996258944510026;38.8;-5.279506501754208;0;0;0
5.548;0.0;5.1469756292051195e-14;-0.00024324157925418972;3.9996256512094233;38.8;-5.279506180675323;0;0;0
5.549;0.0;0.0;-0.00024324157925418972;3.999625407967844;38.8;-5.279505859596439;0;0;0
5.55;0.0;0.0;-0.00024324157925418972;3.9996251647262646;38.8;-5.2795055385175536;0;0;0
5.551;0.0;0.0;-0.00024324157925418972;3.9996249214846853;38.8;-5.279505217438669;0;0;0
5.552;0.0;0.0;-0.00024324157925418972;3.999624678243106;38.8;-5.279504896359784;0;0;0
5.553;0.0;0.0;-0.00024324157925418972;3.9996244350015266;38.8;-5.2795045752809004;0;0;0
5.554;0.0;0.0;-0.00024324157925418972;3.9996241917599473;38.8;-5.279504254202015;0;0;0
5.555;0.0;0.0;-0.00024324157925418972;3.999623948518368;38.8;-5.27950393312313;0;0;0
5.556;0.0;0.0;-0.00024324157925418972;3.9996237052767887;38.8;-5.279503612044246;0;0;0
5.557;0.0;0.0;-0.00024324157925418972;3.9996234620352094;38.8;-5.27950329096536;0;0;0
5.558;0.0;0.0;-0.00024324157925418972;3.99962321879363;38.8;-5.279502969886477;0;0;0
5.559;0.0;0.0;-0.00024324157925418972;3.9996229755520507;38.8;-5.279502648807592;0;0;0
